sampleID,index,dist,timeStamp,duration,sourceID
speaker004_0029,8402803,0.007953503169119358,00:08:45.175187,1.8570625,20H-20171204
speaker004_0030,5710205,0.11256412416696548,00:05:56.887812,2.60375,20H-20171205
speaker004_0031,5710204,0.037151750177145004,00:05:56.887749,4.20375,20H-20171205
speaker004_0032,5710205,0.08402612805366516,00:05:56.887812,5.41975,20H-20171205
speaker004_0033,5794268,0.0629972442984581,00:06:02.141750,3.158375,20H-20171205
speaker004_0034,5957728,0.0039954702369868755,00:06:12.358000,1.4090625,20H-20171205
speaker004_0035,5957728,0.048946820199489594,00:06:12.358000,2.9450625,20H-20171205
speaker004_0036,5957728,0.00895026046782732,00:06:12.358000,3.75575,20H-20171205
speaker004_0037,5981994,0.039065882563591,00:06:13.874624,5.782375,20H-20171205
speaker004_0038,8824330,0.05785718187689781,00:09:11.520624,10.774375,20H-20171201
speaker004_0039,39535444,0.25817030668258667,00:41:10.965250,5.6330625,20H-20171201
speaker004_0040,8959088,0.0302258487790823,00:09:19.942999,6.0170625,20H-20171201
speaker004_0041,8995942,0.0744812861084938,00:09:22.246374,3.7130625,20H-20171201
speaker004_0042,8995942,0.19191299378871918,00:09:22.246374,10.79575,20H-20171201
speaker004_0043,9101138,0.2275545597076416,00:09:28.821125,4.2250625,20H-20171201
speaker004_0044,9101138,0.026529885828495026,00:09:28.821125,9.110375,20H-20171201
speaker004_0045,9244381,0.12538756430149078,00:09:37.773812,10.53975,20H-20171201
speaker004_0046,9380808,0.014871747232973576,00:09:46.300500,2.02775,20H-20171201
speaker004_0047,9285662,0.12438038736581802,00:09:40.353875,4.118375,20H-20171218
speaker004_0048,9285662,0.06754843145608902,00:09:40.353875,6.678375,20H-20171218
speaker004_0049,9344212,0.06632775068283081,00:09:44.013249,3.030375,20H-20171218
speaker004_0050,9344213,0.04366341978311539,00:09:44.013312,10.4330625,20H-20171218
speaker004_0051,9388166,0.05488046631217003,00:09:46.760374,7.6810625,20H-20171218
speaker004_0052,9446058,0.010954532772302628,00:09:50.378625,4.01175,20H-20171218
speaker004_0053,9506173,0.07447320967912674,00:09:54.135812,5.09975,20H-20171218
speaker004_0054,9748047,0.012945888563990593,00:10:09.252937,4.4170625,20H-20171218
speaker004_0055,9748047,0.07161836326122284,00:10:09.252937,8.23575,20H-20171218
speaker004_0056,9878483,0.053626466542482376,00:10:17.405187,10.98775,20H-20171218
speaker004_0057,10022121,0.017979221418499947,00:10:26.382562,2.006375,20H-20171218
speaker005_0000,11261543,0.013784155249595642,00:11:43.846437,0.982375,20H-20171204
speaker005_0001,11805380,0.007796068675816059,00:12:17.836249,11.1370625,20H-20171204
speaker005_0002,12131806,0.09749676287174225,00:12:38.237875,1.6650625,20H-20171204
speaker005_0003,11204132,0.053479477763175964,00:11:40.258249,2.4330625,20H-20171204
speaker005_0004,12013360,0.015821736305952072,00:12:30.835000,2.3050625,20H-20171204
speaker005_0005,11805380,3.943033561881748e-07,00:12:17.836249,4.310375,20H-20171204
speaker005_0006,11805380,0.009956099092960358,00:12:17.836249,2.518375,20H-20171204
speaker005_0007,11872591,0.23326952755451202,00:12:22.036937,5.142375,20H-20171204
speaker005_0008,11872591,0.047590430825948715,00:12:22.036937,6.95575,20H-20171204
speaker005_0009,11911147,0.021509360522031784,00:12:24.446687,4.5450625,20H-20171204
speaker005_0010,11935987,0.01571699231863022,00:12:25.999187,3.0090625,20H-20171204
speaker005_0011,12013360,0.003969649784266949,00:12:30.835000,3.3290625,20H-20171204
speaker005_0012,12049631,0.02362624555826187,00:12:33.101937,1.0890625,20H-20171204
speaker005_0013,12307125,0.028255023062229156,00:12:49.195312,4.630375,20H-20180115
speaker005_0014,12376973,0.18914185464382172,00:12:53.560812,4.01175,20H-20180115
speaker005_0015,12437971,0.01996975764632225,00:12:57.373187,1.238375,20H-20180115
speaker005_0016,12931403,0.02440176159143448,00:13:28.212687,8.23575,20H-20180115
speaker005_0017,13239399,0.06009362265467644,00:13:47.462437,6.44375,20H-20180115
speaker005_0018,13291089,0.015780320391058922,00:13:50.693062,3.222375,20H-20180115
speaker005_0019,13310801,0.007904541678726673,00:13:51.925062,1.9850625,20H-20180115
speaker005_0020,22262692,0.05976554751396179,00:23:11.418249,5.5690625,20H-20180205
speaker005_0021,22349145,0.009897458367049694,00:23:16.821562,5.5050625,20H-20180205
speaker005_0022,22387561,0.056727051734924316,00:23:19.222562,3.094375,20H-20180205
speaker005_0023,22387561,0.07077253609895706,00:23:19.222562,5.8250625,20H-20180205
speaker005_0024,22535275,0.012914709746837616,00:23:28.454687,7.6170625,20H-20180205
speaker005_0025,22576382,0.0244887825101614,00:23:31.023875,5.0570625,20H-20180205
speaker005_0026,22591599,0.03690587729215622,00:23:31.974937,4.0970625,20H-20180205
speaker005_0027,22631100,0.1531231850385666,00:23:34.443749,1.622375,20H-20180205
speaker005_0028,22675976,0.024702874943614006,00:23:37.248499,3.542375,20H-20180205
speaker005_0029,22813873,0.044534385204315186,00:23:45.867062,5.3770625,20H-20180205
speaker005_0030,22814649,0.09022560715675354,00:23:45.915562,7.382375,20H-20180205
speaker005_0031,22814649,0.03793048486113548,00:23:45.915562,8.61975,20H-20180205
speaker005_0032,23030336,0.15199512243270874,00:23:59.395999,3.222375,20H-20180205
speaker005_0033,23080214,0.014759554527699947,00:24:02.513374,2.8170625,20H-20180205
speaker005_0034,23030392,0.003995358943939209,00:23:59.399499,6.12375,20H-20180205
speaker005_0035,7900456,0.01493632048368454,00:08:13.778500,4.502375,20H-20180111
speaker005_0036,8174792,0.0258528720587492,00:08:30.924500,1.0890625,20H-20180111
speaker005_0037,8271687,0.019807865843176842,00:08:36.980437,9.110375,20H-20180111
speaker005_0038,8416158,0.14509031176567078,00:08:46.009874,4.310375,20H-20180111
speaker005_0039,8470601,0.013896375894546509,00:08:49.412562,7.4250625,20H-20180111
speaker005_0040,10542391,0.07678438723087311,00:10:58.899437,10.902375,20H-20180214
speaker005_0041,10624754,0.07472101598978043,00:11:04.047125,5.7610625,20H-20180214
speaker005_0042,10678917,0.0059984908439219,00:11:07.432312,2.3690625,20H-20180214
speaker005_0043,10662174,0.07079991698265076,00:11:06.385875,5.270375,20H-20180220
speaker005_0044,10662174,0.016887351870536804,00:11:06.385875,10.134375,20H-20180220
speaker005_0045,10742745,0.012916384264826775,00:11:11.421562,5.09975,20H-20180220
speaker005_0046,10742745,0.01486922986805439,00:11:11.421562,8.0650625,20H-20180220
