sampleID,index,dist,timeStamp,duration,sourceID
speaker031_0026,26522486,0.05893687903881073,00:27:37.655375,5.03575,20H-20180126
speaker031_0027,26549090,0.04474060609936714,00:27:39.318125,3.37175,20H-20180126
speaker031_0038,26771857,0.10441485047340393,00:27:53.241062,1.4730625,20H-20180126
speaker031_0039,26797847,0.06982149928808212,00:27:54.865437,3.414375,20H-20180126
speaker031_0040,27028674,0.021721336990594864,00:28:09.292124,1.45175,20H-20180126
speaker031_0041,27053147,0.05509556084871292,00:28:10.821687,3.3290625,20H-20180126
speaker031_0042,27053147,0.022900452837347984,00:28:10.821687,7.766375,20H-20180126
speaker031_0043,27079217,0.011958202347159386,00:28:12.451062,6.1450625,20H-20180126
speaker031_0044,27120696,0.035862911492586136,00:28:15.043499,3.542375,20H-20180126
speaker031_0045,27120696,0.014848105609416962,00:28:15.043499,8.81175,20H-20180126
speaker031_0046,27179556,0.01391118485480547,00:28:18.722250,5.014375,20H-20180126
speaker031_0047,27179556,0.012920914217829704,00:28:18.722250,8.0650625,20H-20180126
speaker031_0048,27286988,0.04354816675186157,00:28:25.436750,1.3450625,20H-20180126
speaker031_0049,3239726,0.11287950724363327,00:03:22.482875,6.18775,20H-20180128
speaker031_0050,3402341,0.019870735704898834,00:03:32.646312,4.4170625,20H-20180128
speaker031_0051,3431964,0.039148781448602676,00:03:34.497749,2.5610625,20H-20180128
speaker031_0052,3402644,0.01689578779041767,00:03:32.665249,1.83575,20H-20180128
speaker031_0053,3525174,0.053671665489673615,00:03:40.323375,2.3050625,20H-20180128
speaker031_0054,3525174,0.04465154558420181,00:03:40.323375,3.414375,20H-20180128
speaker031_0055,3563482,0.07096321135759354,00:03:42.717625,1.00375,20H-20180128
speaker031_0056,27625253,0.07416919618844986,00:28:46.578312,6.166375,20H-20180128
speaker031_0057,27694912,0.06555084139108658,00:28:50.932000,1.7930625,20H-20180128
speaker031_0058,27694912,0.05772097781300545,00:28:50.932000,6.934375,20H-20180128
speaker031_0059,27809943,0.041996780782938004,00:28:58.121437,1.110375,20H-20180128
speaker031_0060,27948949,0.015988221392035484,00:29:06.809312,3.158375,20H-20180128
speaker031_0061,27971610,0.09299832582473755,00:29:08.225625,1.750375,20H-20180128
speaker031_0062,28303314,0.07896491885185242,00:29:28.957124,5.1210625,20H-20180128
speaker031_0063,28303272,0.07043759524822235,00:29:28.954500,2.28375,20H-20180128
speaker031_0064,28337341,0.1973518282175064,00:29:31.083812,2.9450625,20H-20180128
speaker031_0065,28440089,0.14594076573848724,00:29:37.505562,3.286375,20H-20180128
speaker031_0068,24041950,0.034618377685546875,00:25:02.621875,2.66775,20H-20180201
speaker031_0069,24049413,0.027768727391958237,00:25:03.088312,2.198375,20H-20180201
speaker031_0070,24104729,0.007986358366906643,00:25:06.545562,3.0090625,20H-20180201
speaker031_0071,24153049,0.15203912556171417,00:25:09.565562,2.1130625,20H-20180201
speaker031_0072,24187536,0.12399746477603912,00:25:11.721000,4.97175,20H-20180201
speaker031_0073,24187536,0.052667286247015,00:25:11.721000,2.0490625,20H-20180201
speaker031_0074,24248984,0.02084263414144516,00:25:15.561500,1.174375,20H-20180201
speaker031_0075,24581479,0.010958807542920113,00:25:36.342437,4.0970625,20H-20180201
speaker031_0076,24600095,0.08061957359313965,00:25:37.505937,2.9450625,20H-20180201
speaker031_0077,24599013,0.020740769803524017,00:25:37.438312,5.1850625,20H-20180201
speaker031_0078,24648262,0.029974181205034256,00:25:40.516374,2.1130625,20H-20180201
speaker031_0079,24648262,0.009923692792654037,00:25:40.516374,4.246375,20H-20180201
speaker031_0080,24680540,0.054062046110630035,00:25:42.533750,2.21975,20H-20180201
speaker031_0081,24717873,0.07441101968288422,00:25:44.867062,8.17175,20H-20180201
speaker031_0082,24789803,0.08438906073570251,00:25:49.362687,3.670375,20H-20180201
speaker031_0083,24828984,0.010965099558234215,00:25:51.811500,1.2170625,20H-20180201
speaker031_0084,24828984,0.023757968097925186,00:25:51.811500,3.17975,20H-20180201
speaker031_0085,24828984,0.037365593016147614,00:25:51.811500,4.4170625,20H-20180201
speaker031_0086,24883577,0.02857590653002262,00:25:55.223562,1.00375,20H-20180201
speaker031_0087,24883577,0.21326084434986115,00:25:55.223562,2.6250625,20H-20180201
speaker031_0088,24883577,0.04643964394927025,00:25:55.223562,4.1610625,20H-20180201
speaker031_0089,24921381,0.03259902447462082,00:25:57.586312,1.750375,20H-20180201
speaker031_0090,24948134,0.02185235731303692,00:25:59.258374,4.58775,20H-20180201
speaker031_0091,4435094,0.007955840788781643,00:04:37.193375,5.41975,20H-20171210
speaker031_0092,4717913,0.026685480028390884,00:04:54.869562,2.9450625,20H-20171210
speaker031_0093,4763967,0.039818260818719864,00:04:57.747937,1.8570625,20H-20171210
speaker031_0094,27927708,0.024560827761888504,00:29:05.481749,4.01175,20H-20171210
speaker031_0095,27988807,0.03775046020746231,00:29:09.300437,7.53175,20H-20171210
speaker031_0096,28164129,0.04493935406208038,00:29:20.258062,2.710375,20H-20171210
speaker031_0097,28394362,0.022785557433962822,00:29:34.647625,3.8410625,20H-20171210
speaker031_0098,28523351,0.04685921594500542,00:29:42.709437,3.5850625,20H-20171210
speaker031_0100,29236998,0.03837313503026962,00:30:27.312374,6.0810625,20H-20171210
speaker031_0101,29720988,0.1080307886004448,00:30:57.561750,3.8410625,20H-20171210
speaker031_0102,29776590,0.09259294718503952,00:31:01.036875,1.51575,20H-20171210
speaker031_0103,4182050,0.030592085793614388,00:04:21.378125,4.9290625,20H-20180224
speaker031_0104,4226867,0.1899200826883316,00:04:24.179187,9.06775,20H-20180224
speaker031_0105,4511662,0.09040864557027817,00:04:41.978875,3.8410625,20H-20180224
speaker031_0107,25918190,0.011906647123396397,00:26:59.886874,2.79575,20H-20180226
speaker031_0108,25919829,0.03767996281385422,00:26:59.989312,9.366375,20H-20180226
speaker031_0109,25981517,0.053538739681243896,00:27:03.844812,5.5050625,20H-20180226
speaker031_0112,26031026,0.07953166216611862,00:27:06.939125,2.47575,20H-20180226
speaker031_0116,26617741,0.03140542283654213,00:27:43.608812,2.47575,20H-20180226
speaker032_0000,23272437,0.0346602126955986,00:24:14.527312,3.862375,20H-20171212
speaker032_0001,21619113,0.05154727026820183,00:22:31.194562,10.774375,20H-20171212
speaker032_0002,21790344,0.03994101285934448,00:22:41.896500,5.3130625,20H-20171212
speaker032_0003,22072708,0.016889158636331558,00:22:59.544249,7.574375,20H-20171212
speaker032_0004,23176540,0.03176514059305191,00:24:08.533750,9.814375,20H-20171212
speaker032_0005,23495022,0.03897338733077049,00:24:28.438875,15.27575,20H-20171212
speaker032_0006,3346281,0.026567824184894562,00:03:29.142562,1.25975,20H-20171216
speaker032_0007,3477336,0.013965792953968048,00:03:37.333499,1.750375,20H-20171216
speaker032_0008,3545893,0.03384535387158394,00:03:41.618312,1.558375,20H-20171216
speaker032_0009,3601964,0.01995495706796646,00:03:45.122749,1.00375,20H-20171216
speaker032_0010,3725744,0.03173351660370827,00:03:52.859000,2.41175,20H-20171216
speaker032_0011,22861226,0.061763931065797806,00:23:48.826624,1.2170625,20H-20171216
speaker032_0012,23078572,0.018993062898516655,00:24:02.410750,2.34775,20H-20171216
speaker032_0013,23222313,0.013926321640610695,00:24:11.394562,4.84375,20H-20171216
speaker032_0014,23386948,0.0458516925573349,00:24:21.684250,5.99575,20H-20171216
speaker032_0015,23481070,0.01591835729777813,00:24:27.566874,2.262375,20H-20171216
speaker032_0016,23845196,0.015974434092640877,00:24:50.324749,1.238375,20H-20171216
speaker032_0017,23866880,0.027671407908201218,00:24:51.680000,1.00375,20H-20171216
speaker032_0018,24113060,0.008991209790110588,00:25:07.066250,2.60375,20H-20171216
speaker032_0019,24154717,0.02537628635764122,00:25:09.669812,1.238375,20H-20171216
speaker032_0020,24247060,0.05968613922595978,00:25:15.441250,1.238375,20H-20171216
speaker032_0021,24351990,0.01196461170911789,00:25:21.999375,2.838375,20H-20171216
speaker032_0022,24442955,0.015918416902422905,00:25:27.684687,4.2250625,20H-20171216
speaker032_0023,24616050,0.07821256667375565,00:25:38.503124,1.174375,20H-20171216
speaker032_0024,28422429,0.07758159190416336,00:29:36.401812,6.102375,20H-20180212
speaker032_0025,3027731,0.02180013246834278,00:03:09.233187,3.5850625,20H-20171217
speaker032_0026,3158216,0.030622702091932297,00:03:17.388499,1.3450625,20H-20171217
speaker032_0027,3364663,0.015955211594700813,00:03:30.291437,1.046375,20H-20171217
speaker032_0028,3506406,0.009953705593943596,00:03:39.150375,4.39575,20H-20171217
speaker032_0029,29525923,0.03585289791226387,00:30:45.370187,1.64375,20H-20171217
speaker032_0030,29741896,0.09095010906457901,00:30:58.868500,3.11575,20H-20171217
speaker032_0031,29863773,0.06895720213651657,00:31:06.485812,1.7930625,20H-20171217
speaker032_0032,30048241,0.03490534424781799,00:31:18.015062,2.21975,20H-20171217
speaker032_0033,30096727,0.20103585720062256,00:31:21.045437,1.00375,20H-20171217
speaker032_0034,30358770,0.004986731335520744,00:31:37.423125,4.7370625,20H-20171217
speaker032_0035,23235657,0.09483902901411057,00:24:12.228562,6.1450625,20H-20171212
speaker032_0036,30630378,0.013995262794196606,00:31:54.398625,5.9530625,20H-20171217
speaker032_0037,21835657,0.09122421592473984,00:22:44.728562,14.8490625,20H-20171212
speaker032_0038,21835657,0.0358203686773777,00:22:44.728562,7.702375,20H-20171212
speaker032_0039,21835657,0.032862283289432526,00:22:44.728562,13.6330625,20H-20171212
speaker032_0040,21959147,0.03082890808582306,00:22:52.446687,7.126375,20H-20171212
speaker032_0041,22072708,0.037803445011377335,00:22:59.544249,4.1610625,20H-20171212
speaker032_0042,22113914,0.021847449243068695,00:23:02.119625,1.6010625,20H-20171212
speaker032_0043,22113914,0.2218078374862671,00:23:02.119625,5.014375,20H-20171212
speaker032_0044,32188073,0.18082307279109955,00:33:31.754562,3.222375,20H-20180121
speaker032_0045,32202409,0.18073242902755737,00:33:32.650562,1.430375,20H-20180121
speaker032_0046,21619113,0.017900079488754272,00:22:31.194562,1.046375,20H-20171212
speaker032_0047,21619113,0.13467267155647278,00:22:31.194562,4.07575,20H-20171212
speaker032_0048,21619113,0.023865943774580956,00:22:31.194562,7.14775,20H-20171212
speaker032_0049,21619113,0.015949709340929985,00:22:31.194562,8.918375,20H-20171212
speaker032_0050,21638125,0.02989571914076805,00:22:32.382812,7.766375,20H-20171212
speaker032_0051,21638125,0.009990483522415161,00:22:32.382812,9.6010625,20H-20171212
speaker032_0052,21638125,0.03782974183559418,00:22:32.382812,5.93175,20H-20171212
speaker032_0053,21735092,0.007990558631718159,00:22:38.443250,3.542375,20H-20171212
speaker032_0054,21683785,0.04283977299928665,00:22:35.236562,3.1370625,20H-20171212
speaker032_0055,21683966,0.0554954931139946,00:22:35.247875,4.886375,20H-20171212
speaker032_0056,21683680,0.029979553073644638,00:22:35.230000,6.742375,20H-20171212
speaker032_0057,23495022,0.027900299057364464,00:24:28.438875,4.0970625,20H-20171212
speaker032_0058,23495022,0.02761312946677208,00:24:28.438875,6.358375,20H-20171212
speaker032_0059,23495022,0.028871148824691772,00:24:28.438875,7.46775,20H-20171212
speaker032_0060,23559312,0.02462949976325035,00:24:32.457000,3.4570625,20H-20171212
speaker032_0061,23559312,0.022925661876797676,00:24:32.457000,11.2650625,20H-20171212
speaker032_0062,23559312,0.018812168389558792,00:24:32.457000,6.05975,20H-20171212
speaker032_0063,23613629,0.03859226778149605,00:24:35.851812,2.66775,20H-20171212
speaker032_0064,23613629,0.014943045563995838,00:24:35.851812,7.8730625,20H-20171212
speaker032_0065,23495022,0.02596152201294899,00:24:28.438875,13.142375,20H-20171212
speaker032_0066,23707570,0.030880402773618698,00:24:41.723124,2.006375,20H-20171212
speaker032_0067,23337604,0.035969141870737076,00:24:18.600249,9.9850625,20H-20171212
speaker032_0068,23337604,0.04079568386077881,00:24:18.600249,4.6090625,20H-20171212
speaker032_0069,23372294,0.03285766392946243,00:24:20.768375,2.454375,20H-20171212
speaker032_0070,23372294,0.008951584808528423,00:24:20.768375,4.054375,20H-20171212
speaker032_0071,23372294,0.11652562767267227,00:24:20.768375,7.830375,20H-20171212
speaker032_0072,23436441,0.15197467803955078,00:24:24.777562,3.81975,20H-20171212
speaker032_0073,23337603,0.05257546156644821,00:24:18.600187,6.166375,20H-20171212
speaker032_0074,23176540,0.1335824579000473,00:24:08.533750,3.6490625,20H-20171212
speaker032_0075,23176540,0.05581032857298851,00:24:08.533750,5.7610625,20H-20171212
speaker032_0076,23235657,0.027813319116830826,00:24:12.228562,2.070375,20H-20171212
speaker032_0077,17974841,0.019825754687190056,00:18:43.427562,7.446375,20H-20171211
speaker032_0078,18110245,0.09405109286308289,00:18:51.890312,1.3450625,20H-20171211
speaker032_0079,18131401,0.022757846862077713,00:18:53.212562,4.566375,20H-20171211
speaker032_0080,18212944,0.06776674091815948,00:18:58.308999,5.93175,20H-20171211
speaker032_0081,18212944,0.13581784069538116,00:18:58.308999,7.78775,20H-20171211
speaker032_0082,18400725,0.011993283405900002,00:19:10.045312,3.030375,20H-20171211
speaker032_0083,19467927,0.027812035754323006,00:20:16.745437,6.5290625,20H-20171211
speaker032_0084,19497177,0.10510481148958206,00:20:18.573562,4.694375,20H-20171211
speaker032_0085,19786684,0.013956640847027302,00:20:36.667750,1.174375,20H-20171211
speaker032_0086,23082714,0.04106735438108444,00:24:02.669624,3.6490625,20H-20180207
speaker032_0087,23082714,0.04042688384652138,00:24:02.669624,5.5050625,20H-20180207
speaker032_0088,23240713,0.05327405035495758,00:24:12.544562,4.07575,20H-20180207
speaker032_0089,23240713,0.15934531390666962,00:24:12.544562,10.9450625,20H-20180207
speaker032_0090,23309540,0.02661527320742607,00:24:16.846250,6.6570625,20H-20180207
speaker032_0091,23415121,0.02289573848247528,00:24:23.445062,7.1690625,20H-20180207
speaker032_0093,23722152,0.041285090148448944,00:24:42.634499,5.1850625,20H-20180207
speaker032_0094,23851638,0.016980130225419998,00:24:50.727374,7.830375,20H-20180207
speaker032_0095,23895488,0.02897454798221588,00:24:53.468000,5.078375,20H-20180207
speaker032_0096,24098323,0.02398592419922352,00:25:06.145187,10.006375,20H-20180207
speaker032_0097,24290952,0.04024316743016243,00:25:18.184500,6.4010625,20H-20180207
speaker033_0000,38514400,0.00998382642865181,00:40:07.150000,1.7930625,20H-20171215
speaker033_0001,1309820,0.033881936222314835,00:01:21.863749,7.062375,20H-20171215
speaker033_0002,4022843,0.012882255017757416,00:04:11.427687,7.126375,20H-20171215
speaker033_0003,4203972,0.03877488151192665,00:04:22.748249,4.502375,20H-20171215
speaker033_0004,4276677,0.013749481178820133,00:04:27.292312,1.6650625,20H-20171215
speaker033_0005,10036423,0.029464730992913246,00:10:27.276437,12.97175,20H-20171215
speaker033_0006,10886230,0.03492366895079613,00:11:20.389374,15.062375,20H-20171215
speaker033_0007,12805011,0.11940328031778336,00:13:20.313187,8.49175,20H-20171215
speaker033_0008,13165442,0.04698063060641289,00:13:42.840124,6.05975,20H-20171215
speaker033_0009,13577879,0.015860512852668762,00:14:08.617437,7.894375,20H-20171215
speaker033_0010,14626432,0.0059882705099880695,00:15:14.152000,2.3050625,20H-20171215
speaker033_0011,16710166,0.006992472801357508,00:17:24.385375,9.4730625,20H-20171215
speaker033_0012,16860302,0.01389408204704523,00:17:33.768874,5.93175,20H-20171215
speaker033_0013,17240990,0.05963999778032303,00:17:57.561875,10.710375,20H-20171215
speaker033_0014,19709195,0.025723755359649658,00:20:31.824687,15.766375,20H-20171215
speaker033_0015,21024547,0.050647035241127014,00:21:54.034187,8.9610625,20H-20171215
speaker033_0016,22821536,0.25160279870033264,00:23:46.346000,10.070375,20H-20171215
speaker033_0017,22980735,0.013947781175374985,00:23:56.295937,7.4250625,20H-20171215
speaker033_0018,24174183,0.008969143033027649,00:25:10.886437,2.838375,20H-20171215
speaker033_0019,24582290,0.02859613113105297,00:25:36.393125,15.1690625,20H-20171215
speaker033_0020,26199833,0.029919449239969254,00:27:17.489562,7.85175,20H-20171215
speaker033_0021,26330280,0.020861802622675896,00:27:25.642499,4.310375,20H-20171215
speaker033_0022,26407029,0.07268129289150238,00:27:30.439312,6.76375,20H-20171215
speaker033_0023,37084706,0.016970500349998474,00:38:37.794124,7.3610625,20H-20171215
speaker033_0024,38426011,0.028616122901439667,00:40:01.625687,9.32375,20H-20171215
speaker033_0025,1309820,0.0286591574549675,00:01:21.863749,3.990375,20H-20171215
speaker033_0026,1309820,0.02089429646730423,00:01:21.863749,5.54775,20H-20171215
speaker033_0027,1339946,0.022735124453902245,00:01:23.746624,3.69175,20H-20171215
speaker033_0028,1340228,0.008970804512500763,00:01:23.764250,5.1850625,20H-20171215
speaker033_0029,1339820,0.020795999094843864,00:01:23.738749,2.1770625,20H-20171215
speaker033_0030,1309820,0.015918299555778503,00:01:21.863749,1.9210625,20H-20171215
speaker033_0031,1399188,0.010893725790083408,00:01:27.449250,1.494375,20H-20171215
speaker033_0032,4022843,0.0518474318087101,00:04:11.427687,4.52375,20H-20171215
speaker033_0033,4068190,0.03914636746048927,00:04:14.261875,1.70775,20H-20171215
speaker033_0034,4022843,0.0335477776825428,00:04:11.427687,5.206375,20H-20171215
speaker033_0035,4068572,0.01789742335677147,00:04:14.285750,2.326375,20H-20171215
speaker033_0036,4104207,0.030693504959344864,00:04:16.512937,2.0490625,20H-20171215
speaker033_0037,4226041,0.0357215441763401,00:04:24.127562,3.1370625,20H-20171215
speaker033_0038,4226041,0.024745570495724678,00:04:24.127562,1.45175,20H-20171215
speaker033_0039,4203972,0.028503872454166412,00:04:22.748249,2.79575,20H-20171215
speaker033_0040,4248961,0.02971775270998478,00:04:25.560062,1.70775,20H-20171215
speaker033_0041,4276677,0.07950764894485474,00:04:27.292312,0.982375,20H-20171215
speaker033_0042,10036423,0.03431202098727226,00:10:27.276437,1.19575,20H-20171215
speaker033_0043,10036423,0.004973469767719507,00:10:27.276437,3.7770625,20H-20171215
speaker033_0044,10036423,0.020973648875951767,00:10:27.276437,6.5290625,20H-20171215
speaker033_0045,10141734,0.02487463690340519,00:10:33.858375,1.814375,20H-20171215
speaker033_0046,10036423,0.008942515589296818,00:10:27.276437,8.3850625,20H-20171215
speaker033_0047,10142629,0.07984866201877594,00:10:33.914312,3.7130625,20H-20171215
speaker033_0048,10036423,0.01095439214259386,00:10:27.276437,10.326375,20H-20171215
speaker033_0049,10111717,0.017800837755203247,00:10:31.982312,5.654375,20H-20171215
speaker033_0050,10142985,0.003985677380114794,00:10:33.936562,6.31575,20H-20171215
speaker033_0051,10199296,0.013924213126301765,00:10:37.456000,2.79575,20H-20171215
speaker033_0052,10221830,0.018978778272867203,00:10:38.864374,1.38775,20H-20171215
speaker033_0053,10886230,0.022639382630586624,00:11:20.389374,3.350375,20H-20171215
speaker033_0054,10886230,0.08975449204444885,00:11:20.389374,3.5210625,20H-20171215
speaker033_0055,10886230,0.08582784235477448,00:11:20.389374,7.46775,20H-20171215
speaker033_0056,10979615,0.06285276263952255,00:11:26.225937,1.64375,20H-20171215
speaker033_0057,10979615,0.030859600752592087,00:11:26.225937,9.238375,20H-20171215
speaker033_0058,10886230,0.03266865015029907,00:11:20.389374,8.74775,20H-20171215
speaker033_0059,11004081,0.07733964920043945,00:11:27.755062,1.4090625,20H-20171215
speaker033_0060,11004081,0.055681440979242325,00:11:27.755062,1.5370625,20H-20171215
speaker033_0061,11028559,0.04265391081571579,00:11:29.284937,6.18775,20H-20171215
speaker033_0062,10943352,0.025671565905213356,00:11:23.959500,11.49975,20H-20171215
speaker033_0063,10943352,0.034923143684864044,00:11:23.959500,5.1850625,20H-20171215
speaker033_0064,10943352,0.04279424622654915,00:11:23.959500,3.81975,20H-20171215
speaker033_0065,12805011,0.02657729759812355,00:13:20.313187,1.302375,20H-20171215
speaker033_0066,12805011,0.020811744034290314,00:13:20.313187,2.838375,20H-20171215
speaker033_0067,12805011,0.020791711285710335,00:13:20.313187,5.2490625,20H-20171215
speaker033_0068,12805011,0.03859610855579376,00:13:20.313187,6.230375,20H-20171215
speaker033_0069,12850299,0.019760441035032272,00:13:23.143687,2.4330625,20H-20171215
speaker033_0070,12849717,0.08943051844835281,00:13:23.107312,5.6330625,20H-20171215
speaker033_0071,12902927,0.06863828003406525,00:13:26.432937,2.3050625,20H-20171215
speaker033_0072,13165441,0.058047518134117126,00:13:42.840062,1.57975,20H-20171215
speaker033_0073,6222226,0.05527282506227493,00:06:28.889124,4.26775,20H-20171215
speaker033_0074,13198727,0.026961522176861763,00:13:44.920437,2.21975,20H-20171215
speaker033_0075,13198727,0.055945735424757004,00:13:44.920437,3.990375,20H-20171215
speaker033_0076,13198727,0.016929753124713898,00:13:44.920437,3.17975,20H-20171215
speaker033_0077,13165522,0.04013600945472717,00:13:42.845125,5.2490625,20H-20171215
speaker033_0078,13231777,0.014918097294867039,00:13:46.986062,1.13175,20H-20171215
speaker033_0079,13231777,0.03924912214279175,00:13:46.986062,1.9210625,20H-20171215
speaker033_0080,13577879,0.0265470203012228,00:14:08.617437,1.302375,20H-20171215
speaker033_0081,13597016,0.008994287811219692,00:14:09.813499,6.69975,20H-20171215
speaker033_0082,13678763,0.061924807727336884,00:14:14.922687,1.6010625,20H-20171215
speaker033_0083,14667843,0.01960950531065464,00:15:16.740187,13.6970625,20H-20171215
speaker033_0084,14665904,0.01980692334473133,00:15:16.619000,1.110375,20H-20171215
speaker033_0085,14626432,0.03534070402383804,00:15:14.152000,3.56375,20H-20171215
speaker033_0086,14626432,0.07980327308177948,00:15:14.152000,5.3770625,20H-20171215
speaker033_0087,14668093,0.0069881621748209,00:15:16.755812,2.79575,20H-20171215
speaker033_0088,14668093,0.01997189223766327,00:15:16.755812,6.5930625,20H-20171215
speaker033_0089,14626432,0.031645648181438446,00:15:14.152000,9.174375,20H-20171215
speaker033_0090,14626432,0.03394336998462677,00:15:14.152000,13.1210625,20H-20171215
speaker033_0091,14666282,0.022994792088866234,00:15:16.642624,10.66775,20H-20171215
speaker033_0092,14668083,0.0746992975473404,00:15:16.755187,9.110375,20H-20171215
speaker033_0093,14666282,0.001998024759814143,00:15:16.642624,4.84375,20H-20171215
speaker033_0094,14741294,0.02051127515733242,00:15:21.330874,4.52375,20H-20171215
speaker033_0095,14742150,0.05596241354942322,00:15:21.384374,1.942375,20H-20171215
speaker033_0096,14813636,0.06839410960674286,00:15:25.852250,1.4090625,20H-20171215
speaker033_0097,14813636,0.02195977047085762,00:15:25.852250,4.58775,20H-20171215
speaker033_0098,14742103,0.0529458113014698,00:15:21.381437,9.06775,20H-20171215
speaker033_0099,14835265,0.01696876809000969,00:15:27.204062,3.24375,20H-20171215
speaker033_0100,16710166,1.3589133232017048e-06,00:17:24.385375,1.7930625,20H-20171215
speaker033_0101,16710166,0.006987896282225847,00:17:24.385375,5.4410625,20H-20171215
speaker033_0102,16739635,0.028953196480870247,00:17:26.227187,3.606375,20H-20171215
speaker033_0103,16739635,0.011992386542260647,00:17:26.227187,7.638375,20H-20171215
speaker033_0104,16796919,0.026660794392228127,00:17:29.807437,4.054375,20H-20171215
speaker033_0105,16860302,0.037379082292318344,00:17:33.768874,2.4970625,20H-20171215
speaker033_0106,16878761,0.04163624718785286,00:17:34.922562,1.3450625,20H-20171215
speaker033_0107,16878761,0.1253965198993683,00:17:34.922562,4.77975,20H-20171215
speaker033_0108,16878761,0.025674764066934586,00:17:34.922562,2.518375,20H-20171215
speaker033_0109,16860302,0.04082690551877022,00:17:33.768874,3.6490625,20H-20171215
speaker033_0110,16860302,0.024686913937330246,00:17:33.768874,4.822375,20H-20171215
speaker033_0111,16878519,0.035315196961164474,00:17:34.907437,3.7130625,20H-20171215
speaker033_0112,16899935,0.03097900189459324,00:17:36.245937,2.3690625,20H-20171215
speaker033_0113,16899935,0.06192756071686745,00:17:36.245937,1.13175,20H-20171215
speaker033_0114,16899935,0.03483792394399643,00:17:36.245937,3.4570625,20H-20171215
speaker033_0115,16936598,0.027560783550143242,00:17:38.537375,1.174375,20H-20171215
speaker033_0116,17240989,0.053617287427186966,00:17:57.561812,2.6250625,20H-20171215
speaker033_0117,17240990,0.051553305238485336,00:17:57.561875,3.30775,20H-20171215
speaker033_0118,17240989,0.012837078422307968,00:17:57.561812,7.78775,20H-20171215
speaker033_0119,17293933,0.040961816906929016,00:18:00.870812,4.502375,20H-20171215
speaker033_0120,17335388,0.16393524408340454,00:18:03.461749,1.9210625,20H-20171215
speaker033_0121,17335388,0.1670522540807724,00:18:03.461749,4.822375,20H-20171215
speaker033_0122,17368134,0.018687967211008072,00:18:05.508374,2.774375,20H-20171215
speaker033_0123,17368134,0.028904462233185768,00:18:05.508374,1.622375,20H-20171215
speaker033_0124,17391142,0.06545406579971313,00:18:06.946374,1.3450625,20H-20171215
speaker033_0125,19709195,0.004965813364833593,00:20:31.824687,5.35575,20H-20171215
speaker033_0126,19709195,0.00897890143096447,00:20:31.824687,10.2410625,20H-20171215
speaker033_0127,19720880,0.07289852946996689,00:20:32.555000,9.5370625,20H-20171215
speaker033_0128,19720880,0.06687416881322861,00:20:32.555000,4.6090625,20H-20171215
speaker033_0129,19709195,0.05584966391324997,00:20:31.824687,12.97175,20H-20171215
speaker033_0130,19795623,0.038898125290870667,00:20:37.226437,7.59575,20H-20171215
speaker033_0131,19851473,0.008948729373514652,00:20:40.717062,4.0970625,20H-20171215
speaker033_0132,19851473,0.016886182129383087,00:20:40.717062,5.1210625,20H-20171215
speaker033_0133,19851473,0.009991593658924103,00:20:40.717062,6.89175,20H-20171215
