sampleID,index,dist,timeStamp,duration,sourceID
speaker011_0040,20523710,0.014934422448277473,00:21:22.731874,7.85175,20H-20180112
speaker011_0041,30940001,0.017918331548571587,00:32:13.750062,2.15575,20H-20171204
speaker011_0042,30975556,0.11154546588659286,00:32:15.972250,1.6650625,20H-20171204
speaker011_0043,30940001,0.11970953643321991,00:32:13.750062,3.862375,20H-20171204
speaker011_0044,30975479,0.12633460760116577,00:32:15.967437,3.17975,20H-20171204
speaker011_0045,31001111,0.007968888618052006,00:32:17.569437,1.558375,20H-20171204
speaker011_0046,24660090,0.12170042842626572,00:25:41.255625,1.238375,20H-20171205
speaker011_0047,24680738,0.030981186777353287,00:25:42.546125,2.262375,20H-20171205
speaker011_0048,24680738,0.05089261010289192,00:25:42.546125,1.06775,20H-20171205
speaker011_0049,24761780,0.06169482693076134,00:25:47.611249,1.174375,20H-20171205
speaker011_0050,24761780,0.05229531601071358,00:25:47.611249,2.4330625,20H-20171205
speaker011_0051,24781749,0.16039398312568665,00:25:48.859312,1.19575,20H-20171205
speaker011_0052,24782835,0.007982677780091763,00:25:48.927187,3.17975,20H-20171205
speaker011_0053,24801721,0.04050017148256302,00:25:50.107562,1.9850625,20H-20171205
speaker011_0054,24914056,0.1157527044415474,00:25:57.128500,2.838375,20H-20171205
speaker011_0055,24959048,0.08103780448436737,00:25:59.940499,1.430375,20H-20171205
speaker011_0056,24914056,0.031895291060209274,00:25:57.128500,4.2250625,20H-20171205
speaker011_0057,24979426,0.19474688172340393,00:26:01.214124,1.2170625,20H-20171205
speaker011_0058,25139551,0.027664486318826675,00:26:11.221937,2.34775,20H-20171205
speaker011_0059,25178541,0.04790191724896431,00:26:13.658812,2.8810625,20H-20171205
speaker011_0060,20167984,0.03575364127755165,00:21:00.499000,2.838375,20H-20180112
speaker011_0061,20211676,0.15775056183338165,00:21:03.229749,2.3690625,20H-20180112
speaker011_0062,20307828,0.03035888262093067,00:21:09.239250,2.53975,20H-20180112
speaker011_0063,24550642,0.07326281815767288,00:25:34.415124,4.374375,20H-20180126
speaker011_0064,24583702,0.10118065029382706,00:25:36.481375,2.3050625,20H-20180126
speaker011_0065,24588995,0.05985667556524277,00:25:36.812187,1.96375,20H-20180126
speaker011_0066,24620993,0.06114581227302551,00:25:38.812062,3.05175,20H-20180126
speaker011_0067,24620993,0.0677693709731102,00:25:38.812062,6.95575,20H-20180126
speaker011_0068,24646355,0.055931832641363144,00:25:40.397187,5.3770625,20H-20180126
speaker011_0069,24646355,0.21141313016414642,00:25:40.397187,1.38775,20H-20180126
speaker011_0070,24745062,0.052896883338689804,00:25:46.566375,3.1370625,20H-20180126
speaker011_0071,24745062,0.13116468489170074,00:25:46.566375,6.44375,20H-20180126
speaker011_0072,24792357,0.003995449747890234,00:25:49.522312,3.478375,20H-20180126
speaker011_0073,24792357,0.010982668958604336,00:25:49.522312,6.6570625,20H-20180126
speaker011_0074,24849886,0.03474386781454086,00:25:53.117874,3.05175,20H-20180126
speaker011_0075,24849886,0.010961095802485943,00:25:53.117874,5.1850625,20H-20180126
speaker011_0076,24899091,0.02675793506205082,00:25:56.193187,2.1130625,20H-20180126
speaker011_0077,24899091,0.0588429756462574,00:25:56.193187,8.0650625,20H-20180126
speaker011_0078,24931012,0.05565771833062172,00:25:58.188249,6.0810625,20H-20180126
speaker011_0079,24961307,0.04956956207752228,00:26:00.081687,4.182375,20H-20180126
speaker011_0080,24961307,0.039382096379995346,00:26:00.081687,9.06775,20H-20180126
speaker011_0081,25027934,0.1057441309094429,00:26:04.245875,4.90775,20H-20180126
speaker011_0082,25027934,0.11629589647054672,00:26:04.245875,9.0250625,20H-20180126
speaker011_0083,25107547,0.003980344161391258,00:26:09.221687,4.054375,20H-20180126
speaker011_0084,25028075,0.01797025091946125,00:26:04.254687,2.1130625,20H-20180126
speaker011_0085,25064407,0.019985681399703026,00:26:06.525437,6.806375,20H-20180126
speaker011_0086,25171497,0.10780181735754013,00:26:13.218562,7.958375,20H-20180126
speaker011_0087,25207828,0.05696965754032135,00:26:15.489250,5.67575,20H-20180126
speaker011_0088,25259454,0.017890693619847298,00:26:18.715875,2.454375,20H-20180126
speaker011_0089,25301420,0.040218569338321686,00:26:21.338749,4.8010625,20H-20180126
speaker011_0090,25327882,0.07327461242675781,00:26:22.992625,3.1370625,20H-20180126
speaker011_0091,946321,0.01189893763512373,00:00:59.145062,3.75575,20H-20180205
speaker011_0092,946321,0.012961135245859623,00:00:59.145062,7.97975,20H-20180205
speaker011_0093,1005017,0.009954523295164108,00:01:02.813562,4.310375,20H-20180205
speaker011_0094,1005017,0.015973199158906937,00:01:02.813562,6.550375,20H-20180205
speaker011_0095,1071798,0.035850536078214645,00:01:06.987375,2.390375,20H-20180205
speaker011_0096,1107998,0.014908641576766968,00:01:09.249875,2.902375,20H-20180205
speaker011_0097,1107998,0.013912043534219265,00:01:09.249875,5.3130625,20H-20180205
speaker011_0098,1107383,0.022936811670660973,00:01:09.211437,9.814375,20H-20180205
speaker011_0099,1189522,0.011960817500948906,00:01:14.345124,4.6730625,20H-20180205
speaker011_0100,1235364,0.007974774576723576,00:01:17.210250,1.814375,20H-20180205
speaker011_0101,14366427,0.019954925402998924,00:14:57.901687,4.0330625,20H-20180205
speaker011_0102,14427754,0.09671726077795029,00:15:01.734625,2.66775,20H-20180205
speaker011_0103,14427754,0.20495674014091492,00:15:01.734625,7.1050625,20H-20180205
speaker011_0104,14539926,0.014865409582853317,00:15:08.745374,1.9210625,20H-20180205
speaker011_0105,14539926,0.02199026569724083,00:15:08.745374,5.4410625,20H-20180205
speaker011_0106,14568202,0.021828370168805122,00:15:10.512624,3.670375,20H-20180205
speaker011_0107,14568202,0.015990056097507477,00:15:10.512624,9.3450625,20H-20180205
speaker011_0108,14626254,0.03797627612948418,00:15:14.140875,5.718375,20H-20180205
speaker011_0109,14686586,0.04857843369245529,00:15:17.911624,1.96375,20H-20180205
speaker011_0110,14718031,0.10241585969924927,00:15:19.876937,2.902375,20H-20180205
speaker011_0111,14718032,0.021687977015972137,00:15:19.876999,4.566375,20H-20180205
speaker011_0112,14718031,0.059990983456373215,00:15:19.876937,7.190375,20H-20180205
speaker011_0113,14760431,0.005980029236525297,00:15:22.526937,4.5450625,20H-20180205
speaker011_0114,14790243,0.03779128938913345,00:15:24.390187,2.6890625,20H-20180205
speaker011_0115,14816210,0.17268304526805878,00:15:26.013124,1.06775,20H-20180205
speaker011_0116,14816210,0.03449578583240509,00:15:26.013124,7.830375,20H-20180205
speaker011_0117,14916612,0.017995653674006462,00:15:32.288249,1.558375,20H-20180205
speaker011_0118,14916612,0.02989105135202408,00:15:32.288249,5.41975,20H-20180205
speaker011_0119,14942608,0.051987044513225555,00:15:33.913000,3.798375,20H-20180205
speaker011_0120,14942608,0.0059723081067204475,00:15:33.913000,9.89975,20H-20180205
speaker011_0121,15032234,0.02498515509068966,00:15:39.514625,4.310375,20H-20180205
speaker011_0122,15032234,0.004961800295859575,00:15:39.514625,10.3690625,20H-20180205
speaker011_0123,15123385,0.04245150834321976,00:15:45.211562,4.6730625,20H-20180205
speaker011_0124,15172987,0.04284572973847389,00:15:48.311687,1.57975,20H-20180205
speaker011_0125,15172987,0.02551448345184326,00:15:48.311687,4.2890625,20H-20180205
speaker011_0126,9741461,0.050561051815748215,00:10:08.841312,4.07575,20H-20180202
speaker011_0127,9741461,0.03488900139927864,00:10:08.841312,10.582375,20H-20180202
speaker011_0128,9806526,0.010964342392981052,00:10:12.907874,6.5290625,20H-20180202
speaker011_0129,9863782,0.014862763695418835,00:10:16.486374,9.64375,20H-20180202
speaker011_0130,9968758,0.056979674845933914,00:10:23.047374,3.094375,20H-20180202
speaker011_0131,9862134,0.003993261605501175,00:10:16.383375,3.350375,20H-20180202
speaker011_0132,10035619,0.01970495842397213,00:10:27.226187,5.846375,20H-20180202
speaker011_0133,10072054,0.17679300904273987,00:10:29.503375,3.56375,20H-20180202
speaker011_0134,10072054,0.030929410830140114,00:10:29.503375,9.1530625,20H-20180202
speaker011_0135,10129731,0.2741903066635132,00:10:33.108187,5.54775,20H-20180202
speaker011_0136,10217435,0.01991642825305462,00:10:38.589687,4.630375,20H-20180202
speaker011_0137,10218103,0.04072549566626549,00:10:38.631437,9.13175,20H-20180202
speaker011_0138,10329801,0.036962755024433136,00:10:45.612562,6.3370625,20H-20180202
speaker011_0139,10433925,0.005989874247461557,00:10:52.120312,7.574375,20H-20180202
speaker011_0140,10554564,0.022986389696598053,00:10:59.660250,7.14775,20H-20180202
speaker011_0141,10604051,0.17045988142490387,00:11:02.753187,4.054375,20H-20180202
speaker011_0142,10555071,0.10177221894264221,00:10:59.691937,3.158375,20H-20180202
speaker012_0000,8532650,0.0383015014231205,00:08:53.290624,1.83575,20H-20180222
speaker012_0001,25751218,0.04212339222431183,00:26:49.451125,7.894375,20H-20171205
speaker012_0002,8236559,0.02884019911289215,00:08:34.784937,5.35575,20H-20171212
speaker012_0003,18565971,0.01494553592056036,00:19:20.373187,8.790375,20H-20171204
speaker012_0004,18748790,0.035960014909505844,00:19:31.799375,5.334375,20H-20171204
speaker012_0005,18873948,0.01878546178340912,00:19:39.621750,4.502375,20H-20171204
speaker012_0006,19074071,0.009975205175578594,00:19:52.129437,8.0650625,20H-20171204
speaker012_0007,18949360,0.14080600440502167,00:19:44.335000,7.830375,20H-20171204
speaker012_0008,25915113,0.021927766501903534,00:26:59.694562,2.8170625,20H-20171205
speaker012_0009,26069131,0.07039300352334976,00:27:09.320687,12.97175,20H-20171205
speaker012_0010,26275063,0.015881968662142754,00:27:22.191437,5.1850625,20H-20171205
speaker012_0011,26456835,0.026636308059096336,00:27:33.552187,5.5050625,20H-20171205
speaker012_0012,8369792,0.21113483607769012,00:08:43.111999,1.96375,20H-20171212
speaker012_0013,8486114,0.10554701834917068,00:08:50.382124,3.0730625,20H-20171212
speaker012_0014,7153607,0.08161279559135437,00:07:27.100437,4.118375,20H-20180109
speaker012_0015,8754428,0.0069532617926597595,00:09:07.151749,5.03575,20H-20171212
speaker012_0016,8924606,0.04284316301345825,00:09:17.787874,4.7370625,20H-20171212
speaker012_0017,5779298,0.1661306470632553,00:06:01.206124,6.486375,20H-20180109
speaker012_0018,5915785,0.031525205820798874,00:06:09.736562,4.33175,20H-20180109
speaker012_0019,6144387,0.01684991829097271,00:06:24.024187,1.13175,20H-20180109
speaker012_0020,6974124,0.061313703656196594,00:07:15.882749,2.09175,20H-20180109
speaker012_0021,7050322,0.10130460560321808,00:07:20.645125,3.670375,20H-20180109
speaker012_0022,7108828,0.09820733964443207,00:07:24.301750,2.8810625,20H-20180109
speaker012_0023,7153607,0.005979390349239111,00:07:27.100437,6.05975,20H-20180109
speaker012_0024,25751218,0.051002386957407,00:26:49.451125,3.3930625,20H-20171205
speaker012_0025,25751218,0.056776903569698334,00:26:49.451125,4.246375,20H-20171205
speaker012_0026,25793985,0.04558326303958893,00:26:52.124062,1.57975,20H-20171205
speaker012_0027,25793985,0.06328907608985901,00:26:52.124062,5.22775,20H-20171205
speaker012_0028,25818463,0.015865223482251167,00:26:53.653937,3.69175,20H-20171205
speaker012_0029,8236559,0.009951088577508926,00:08:34.784937,2.646375,20H-20171212
speaker012_0030,8276875,0.07987106591463089,00:08:37.304687,2.838375,20H-20171212
speaker012_0031,8276875,0.02191551774740219,00:08:37.304687,1.174375,20H-20171212
speaker012_0032,18565971,0.012845746241509914,00:19:20.373187,1.622375,20H-20171204
speaker012_0033,18565971,0.02975597232580185,00:19:20.373187,4.9930625,20H-20171204
speaker012_0034,18565971,0.15633264183998108,00:19:20.373187,5.5690625,20H-20171204
speaker012_0035,18590500,0.09691664576530457,00:19:21.90625,4.054375,20H-20171204
speaker012_0036,18590500,0.04770459234714508,00:19:21.90625,3.478375,20H-20171204
speaker012_0037,18652254,0.03339752182364464,00:19:25.765875,3.414375,20H-20171204
speaker012_0038,18873948,0.03165841102600098,00:19:39.621750,2.774375,20H-20171204
speaker012_0039,18920952,0.04388860985636711,00:19:42.559500,1.57975,20H-20171204
speaker012_0040,19074071,0.016811339184641838,00:19:52.129437,4.13975,20H-20171204
speaker012_0041,19139810,0.014913974329829216,00:19:56.238125,3.670375,20H-20171204
speaker012_0042,41214078,0.18264393508434296,00:42:55.879875,1.814375,20H-20180111
speaker012_0043,18949360,0.03149578347802162,00:19:44.335000,4.2250625,20H-20171204
speaker012_0044,18976897,0.04165567830204964,00:19:46.056062,6.12375,20H-20171204
speaker012_0045,25915113,0.007937249727547169,00:26:59.694562,1.686375,20H-20171205
speaker012_0046,25942993,0.04148348420858383,00:27:01.437062,1.0890625,20H-20171205
speaker012_0047,26069131,0.04174894094467163,00:27:09.320687,6.486375,20H-20171205
speaker012_0048,26069131,0.025887224823236465,00:27:09.320687,9.2810625,20H-20171205
speaker012_0049,26106688,0.017752783372998238,00:27:11.667999,4.2890625,20H-20171205
speaker012_0050,26106688,0.15297138690948486,00:27:11.667999,6.95575,20H-20171205
speaker012_0051,26106689,0.046184640377759933,00:27:11.668062,10.646375,20H-20171205
speaker012_0052,26201433,0.031176138669252396,00:27:17.589562,4.71575,20H-20171205
speaker012_0053,26275064,0.09657378494739532,00:27:22.191499,1.494375,20H-20171205
speaker012_0054,26275063,0.032360680401325226,00:27:22.191437,3.81975,20H-20171205
speaker012_0055,26320872,0.18146772682666779,00:27:25.054499,2.326375,20H-20171205
speaker012_0056,26456835,0.04304652288556099,00:27:33.552187,2.2410625,20H-20171205
speaker012_0057,26493230,0.04620512202382088,00:27:35.826874,3.094375,20H-20171205
speaker012_0058,8486114,0.029786759987473488,00:08:50.382124,1.0890625,20H-20171212
speaker012_0059,8500966,0.03174803778529167,00:08:51.310375,2.15575,20H-20171212
speaker012_0060,7153607,0.006981456186622381,00:07:27.100437,2.390375,20H-20180109
speaker012_0061,8754428,0.034988727420568466,00:09:07.151749,1.622375,20H-20171212
speaker012_0062,8776870,0.0029987243469804525,00:09:08.554375,3.6490625,20H-20171212
speaker012_0063,8971168,0.01394375879317522,00:09:20.697999,1.7930625,20H-20171212
speaker012_0064,5779298,0.048948828130960464,00:06:01.206124,0.982375,20H-20180109
speaker012_0065,5779298,0.01486662682145834,00:06:01.206124,3.0730625,20H-20180109
speaker012_0066,5779298,0.08440889418125153,00:06:01.206124,5.0570625,20H-20180109
speaker012_0067,5860691,0.029258523136377335,00:06:06.293187,1.366375,20H-20180109
speaker012_0068,5829566,0.03296273201704025,00:06:04.347874,3.30775,20H-20180109
speaker012_0069,5915785,0.024699408560991287,00:06:09.736562,2.41175,20H-20180109
speaker012_0070,5953611,0.02074182778596878,00:06:12.100687,1.9850625,20H-20180109
speaker012_0071,6985102,0.007996720261871815,00:07:16.568874,1.3450625,20H-20180109
speaker012_0072,7051174,0.006953544914722443,00:07:20.698375,2.5610625,20H-20180109
speaker012_0073,7093713,0.06492337584495544,00:07:23.357062,0.8970625,20H-20180109
speaker012_0074,7108828,0.02968292124569416,00:07:24.301750,1.686375,20H-20180109
speaker012_0075,7121977,0.11593486368656158,00:07:25.123562,2.02775,20H-20180109
speaker012_0076,25854347,0.027005277574062347,00:26:55.896687,1.06775,20H-20180117
speaker012_0077,25854347,0.028265058994293213,00:26:55.896687,2.98775,20H-20180117
speaker012_0078,25867832,0.05627725273370743,00:26:56.739499,2.134375,20H-20180117
speaker012_0079,25933012,0.025639431551098824,00:27:00.813249,1.13175,20H-20180117
speaker012_0080,25933012,0.023514941334724426,00:27:00.813249,4.39575,20H-20180117
speaker012_0081,25949041,0.12466181069612503,00:27:01.815062,3.3930625,20H-20180117
speaker012_0082,26042739,0.039904337376356125,00:27:07.671187,6.8490625,20H-20180117
speaker012_0083,24825945,0.14786306023597717,00:25:51.621562,3.7770625,20H-20171216
speaker012_0084,26117766,0.009971436113119125,00:27:12.360374,2.15575,20H-20180117
speaker012_0085,26117766,0.011925218626856804,00:27:12.360374,5.61175,20H-20180117
speaker012_0086,26209172,0.048731546849012375,00:27:18.073249,4.2250625,20H-20180117
speaker012_0087,26276775,0.03092902898788452,00:27:22.298437,8.726375,20H-20180117
speaker012_0088,18966499,0.0916302353143692,00:19:45.406187,2.134375,20H-20171217
speaker012_0089,26414667,0.18765610456466675,00:27:30.916687,6.5930625,20H-20180117
speaker012_0090,26521423,0.032409459352493286,00:27:37.588937,9.00375,20H-20180117
speaker012_0091,26609784,0.18100984394550323,00:27:43.111499,3.478375,20H-20180117
speaker012_0092,11575740,0.016752883791923523,00:12:03.483749,1.96375,20H-20180119
speaker012_0093,11575740,0.01681678742170334,00:12:03.483749,4.6090625,20H-20180119
speaker012_0094,11606051,0.032753512263298035,00:12:05.378187,2.5610625,20H-20180119
speaker012_0095,11746181,0.0310615636408329,00:12:14.136312,5.54775,20H-20180119
speaker012_0096,11784284,0.029845792800188065,00:12:16.517749,3.158375,20H-20180119
speaker012_0097,11837342,0.013752218335866928,00:12:19.833875,3.542375,20H-20180119
speaker012_0098,12021185,0.23688022792339325,00:12:31.324062,1.96375,20H-20180119
speaker012_0099,12054636,0.2748895287513733,00:12:33.414750,2.0490625,20H-20180119
speaker012_0100,12349628,0.03392801061272621,00:12:51.851750,3.158375,20H-20180119
speaker012_0101,12349629,0.032380905002355576,00:12:51.851812,5.8890625,20H-20180119
speaker012_0102,12399747,0.04141105338931084,00:12:54.984187,2.7530625,20H-20180119
speaker012_0103,11878001,0.013925121165812016,00:12:22.375062,1.00375,20H-20180119
speaker012_0104,5388219,0.029771091416478157,00:05:36.763687,7.5530625,20H-20180123
speaker012_0105,5419976,0.0019925220403820276,00:05:38.748499,5.5690625,20H-20180123
speaker012_0106,5479970,0.07392159104347229,00:05:42.498125,1.814375,20H-20180123
speaker012_0107,5479970,0.00896402820944786,00:05:42.498125,5.654375,20H-20180123
speaker012_0108,5544110,0.05587324872612953,00:05:46.506874,1.64375,20H-20180123
speaker012_0109,5602722,0.025965264067053795,00:05:50.170124,4.182375,20H-20180123
speaker012_0110,5747558,0.003992351237684488,00:05:59.222375,1.89975,20H-20180123
speaker012_0111,5747558,0.008975711651146412,00:05:59.222375,4.5450625,20H-20180123
speaker012_0112,5778008,0.022768447175621986,00:06:01.125499,2.6250625,20H-20180123
speaker012_0113,5902220,0.045668840408325195,00:06:08.888750,3.798375,20H-20180123
speaker012_0114,5962492,0.0039907158352434635,00:06:12.655750,5.6330625,20H-20180123
speaker012_0115,6829910,0.03269056975841522,00:07:06.869374,7.8090625,20H-20180123
speaker012_0116,6894274,0.008974123746156693,00:07:10.892125,3.7770625,20H-20180123
speaker012_0117,6830373,0.03095976822078228,00:07:06.898312,13.41975,20H-20180123
speaker012_0118,6894274,0.030370255932211876,00:07:10.892125,9.430375,20H-20180123
speaker012_0119,6951959,0.05815419182181358,00:07:14.497437,5.8250625,20H-20180123
speaker012_0120,7001837,0.030713144689798355,00:07:17.614812,2.710375,20H-20180123
speaker012_0121,7111951,0.038522571325302124,00:07:24.496937,3.94775,20H-20180123
speaker012_0122,7178209,0.030587146058678627,00:07:28.638062,1.9210625,20H-20180123
speaker012_0123,7178209,0.022928761318325996,00:07:28.638062,5.718375,20H-20180123
speaker012_0124,7265532,0.014894404448568821,00:07:34.095750,2.73175,20H-20180123
speaker012_0125,7503667,0.04219992086291313,00:07:48.979187,2.09175,20H-20180123
speaker012_0126,7580618,0.008942092768847942,00:07:53.788625,4.58775,20H-20180123
speaker012_0127,7610421,0.022479787468910217,00:07:55.651312,2.710375,20H-20180123
speaker012_0128,8614428,0.04300665110349655,00:08:58.401749,4.630375,20H-20180126
speaker012_0129,8672478,0.040293630212545395,00:09:02.029874,1.00375,20H-20180126
speaker012_0130,8616764,0.04488016664981842,00:08:58.547749,8.278375,20H-20180126
speaker012_0131,8689270,0.15893737971782684,00:09:03.079375,3.734375,20H-20180126
speaker012_0132,8687625,0.011947216466069221,00:09:02.976562,4.694375,20H-20180126
speaker012_0133,8783167,0.013879350386559963,00:09:08.947937,3.5850625,20H-20180126
speaker012_0134,8838868,0.009959557093679905,00:09:12.429250,9.4090625,20H-20180126
speaker012_0135,8931194,0.021613607183098793,00:09:18.199624,3.6490625,20H-20180126
speaker012_0136,9080860,0.005965350661426783,00:09:27.553750,4.77975,20H-20180126
speaker012_0137,9189623,0.06758111715316772,00:09:34.351437,6.550375,20H-20180126
speaker012_0138,9189689,0.07240283489227295,00:09:34.355562,3.24375,20H-20180126
speaker012_0139,9239347,0.004981463775038719,00:09:37.459187,3.3290625,20H-20180126
speaker012_0140,9239347,0.016939209774136543,00:09:37.459187,6.358375,20H-20180126
speaker012_0141,9291873,0.03596007823944092,00:09:40.742062,3.0730625,20H-20180126
speaker012_0142,9291873,0.01095555443316698,00:09:40.742062,5.8250625,20H-20180126
speaker012_0143,9341240,0.028843499720096588,00:09:43.827499,2.73175,20H-20180126
speaker012_0144,9493537,0.05371258780360222,00:09:53.346062,1.64375,20H-20180126
speaker012_0145,6575188,0.020948229357600212,00:06:50.949250,3.5850625,20H-20180129
speaker012_0146,6637678,0.009984571486711502,00:06:54.854874,3.11575,20H-20180129
speaker012_0147,6637678,0.03297834098339081,00:06:54.854874,6.7210625,20H-20180129
speaker012_0148,6745123,0.032901015132665634,00:07:01.570187,9.5370625,20H-20180129
speaker012_0149,6781092,0.006976439151912928,00:07:03.818249,7.2970625,20H-20180129
speaker012_0150,6818775,0.02676169015467167,00:07:06.173437,4.9290625,20H-20180129
speaker012_0151,6873300,0.005989407654851675,00:07:09.581250,1.5370625,20H-20180129
speaker012_0152,6873300,0.0339038111269474,00:07:09.581250,3.0090625,20H-20180129
speaker012_0153,6873300,0.002997409552335739,00:07:09.581250,4.758375,20H-20180129
speaker012_0154,6919999,0.015907803550362587,00:07:12.499937,1.83575,20H-20180129
speaker012_0155,6919999,0.037484701722860336,00:07:12.499937,6.18775,20H-20180129
speaker012_0156,6919999,0.012925760820508003,00:07:12.499937,4.65175,20H-20180129
speaker012_0157,6947567,0.02776324935257435,00:07:14.222937,2.92375,20H-20180129
speaker012_0158,6947568,0.030733220279216766,00:07:14.223000,4.5450625,20H-20180129
speaker012_0159,7083078,0.017921727150678635,00:07:22.692375,3.222375,20H-20180129
speaker012_0160,7241898,0.014893097802996635,00:07:32.618625,1.8570625,20H-20180129
speaker012_0161,7241898,0.023739313706755638,00:07:32.618625,5.41975,20H-20180129
speaker012_0162,7303254,0.007971299812197685,00:07:36.453374,5.206375,20H-20180129
speaker012_0163,7333220,0.0469089075922966,00:07:38.326250,3.3290625,20H-20180129
speaker012_0164,7333220,0.010967296548187733,00:07:38.326250,9.0890625,20H-20180129
speaker012_0165,7357949,0.019957538694143295,00:07:39.871812,7.53175,20H-20180129
speaker012_0166,7386387,0.019977673888206482,00:07:41.649187,5.7610625,20H-20180129
speaker012_0167,7386387,0.012972414493560791,00:07:41.649187,4.2890625,20H-20180129
speaker012_0168,7435672,0.019983390346169472,00:07:44.729499,1.174375,20H-20180129
speaker012_0169,7435383,0.0349886417388916,00:07:44.711437,2.4970625,20H-20180129
speaker012_0170,40713249,0.20868773758411407,00:42:24.578062,1.3450625,20H-20171205
speaker012_0171,7705817,0.009954644367098808,00:08:01.613562,2.92375,20H-20180129
speaker012_0172,7815845,0.01799193024635315,00:08:08.490312,1.7290625,20H-20180129
speaker012_0173,7619606,0.016930799931287766,00:07:56.225374,5.99575,20H-20180130
speaker012_0174,7678760,0.12080676853656769,00:07:59.922500,2.28375,20H-20180130
speaker012_0175,7678760,0.016980556771159172,00:07:59.922500,6.25175,20H-20180130
speaker012_0176,7714284,0.004989610053598881,00:08:02.142749,4.0330625,20H-20180130
speaker012_0177,7714284,0.03349045664072037,00:08:02.142749,6.5290625,20H-20180130
speaker012_0178,7778720,0.01094355620443821,00:08:06.170000,2.4970625,20H-20180130
speaker012_0179,7778720,0.017857300117611885,00:08:06.170000,2.85975,20H-20180130
speaker012_0180,7946971,0.008936732076108456,00:08:16.685687,4.0970625,20H-20180130
speaker012_0181,7946971,0.010924031026661396,00:08:16.685687,9.1530625,20H-20180130
speaker012_0182,8010262,0.018776237964630127,00:08:20.641374,5.206375,20H-20180130
speaker012_0183,8060310,0.038608796894550323,00:08:23.769375,1.96375,20H-20180130
speaker012_0184,8199527,0.03756362572312355,00:08:32.470437,1.00375,20H-20180130
speaker012_0185,8258724,0.07282813638448715,00:08:36.170250,2.28375,20H-20180130
